Name,ID,Department,Age,Nationality,Check-In Time,Check-Out Time,Schedule Starting Hour,Schedule Ending Hour,Status,Date,Early Check-In,Late Check-In,Early Check-Out,Late Check-Out,targeted_productivity,smv,wip,over_time,incentive,idle_time,actual_productivity
Tonya Werner,7022,Data,24,Japan,9:48:00,16:54:00,9:00:00,17:00:00,Present,12/06/2023,True,False,True,False,0.886888629252444,10.457257079384362,7,59,78,11,0.7640083680878775
Tonya Werner,7022,Data,24,Japan,9:48:00,16:54:00,9:00:00,17:00:00,Present,13/06/2023,True,False,True,False,0.8154555942522547,9.280638231122992,9,40,180,16,0.6276721670835332
Tonya Werner,7022,Data,24,Japan,9:15:00,17:19:00,9:00:00,17:00:00,Present,14/06/2023,False,True,False,True,0.8869769701703951,9.143970107856145,9,35,185,10,0.6767210864945438
Tonya Werner,7022,Data,24,Japan,8:39:00,17:26:00,9:00:00,17:00:00,Present,15/06/2023,True,False,False,True,0.7583241174208301,11.897044443781297,1,49,163,25,0.7969451390255416
Tonya Werner,7022,Data,24,Japan,8:39:00,17:26:00,9:00:00,17:00:00,Present,16/06/2023,True,False,True,False,0.781586828721659,8.447061824025617,1,16,65,3,0.684320511875117
Tonya Werner,7022,Data,24,Japan,9:42:00,17:07:00,9:00:00,17:00:00,Present,17/06/2023,False,True,False,True,0.7414260267988461,10.134396390625465,7,43,121,24,0.7539519506752712
Tonya Werner,7022,Data,24,Japan,9:42:00,17:07:00,9:00:00,17:00:00,Present,18/06/2023,True,False,True,False,0.8057875515802126,10.69971578825199,9,0,5,23,0.7447908397426409
Tonya Werner,7022,Data,24,Japan,9:42:00,17:07:00,9:00:00,17:00:00,Present,19/06/2023,True,False,True,False,0.8779964120274317,10.853953599776679,2,30,58,5,0.7696169707308996
Tonya Werner,7022,Data,24,Japan,8:48:00,16:50:00,9:00:00,17:00:00,Present,20/06/2023,True,False,True,False,0.8608404297702594,8.024308516729565,0,29,94,1,0.6312379868512674
Tonya Werner,7022,Data,24,Japan,9:24:00,17:16:00,9:00:00,17:00:00,Present,21/06/2023,False,True,False,True,0.7583124557351917,11.854962999364654,8,38,17,18,0.6861443968565097
Tonya Werner,7022,Data,24,Japan,9:09:00,17:56:00,9:00:00,17:00:00,Present,22/06/2023,False,True,False,True,0.7426241529487252,9.122927999183513,3,41,150,19,0.6068714287754515
Tonya Werner,7022,Data,24,Japan,9:07:00,16:46:00,9:00:00,17:00:00,Present,23/06/2023,False,True,True,False,0.7181226442414721,9.741744484493704,5,19,96,24,0.7483424331622732
Tonya Werner,7022,Data,24,Japan,8:07:00,17:21:00,9:00:00,17:00:00,Present,24/06/2023,True,False,False,True,0.7965511601315558,8.135264955100684,6,4,42,5,0.7296022276060019
Tonya Werner,7022,Data,24,Japan,8:07:00,17:21:00,9:00:00,17:00:00,Present,25/06/2023,True,False,True,False,0.7074949550163314,10.256041740010092,9,39,177,13,0.6010821912809751
Tonya Werner,7022,Data,24,Japan,8:31:00,16:50:00,9:00:00,17:00:00,Present,26/06/2023,True,False,True,False,0.7397386319041649,10.207681545251688,5,46,24,22,0.6436668657194891
Tonya Werner,7022,Data,24,Japan,8:31:00,16:50:00,9:00:00,17:00:00,Present,27/06/2023,True,False,True,False,0.7585100452517848,9.930549762126367,1,57,188,22,0.730140018423235
Tonya Werner,7022,Data,24,Japan,8:31:00,16:50:00,9:00:00,17:00:00,Present,28/06/2023,True,False,True,False,0.8601358196066309,10.747574165152997,4,41,52,29,0.6296013305451208
Tonya Werner,7022,Data,24,Japan,8:29:00,16:27:00,9:00:00,17:00:00,Present,29/06/2023,True,False,True,False,0.7721327733135165,11.108014392700438,3,14,30,29,0.7285655643640404
Tonya Werner,7022,Data,24,Japan,8:29:00,16:27:00,9:00:00,17:00:00,Present,30/06/2023,True,False,True,False,0.8144643537141646,8.352505579512904,2,59,185,16,0.6302359189609031
Tonya Werner,7022,Data,24,Japan,8:03:00,17:32:00,9:00:00,17:00:00,Present,01/07/2023,True,False,False,True,0.7580766974747053,9.724477993718974,7,18,61,7,0.6054789788617237
Tonya Werner,7022,Data,24,Japan,8:41:00,16:17:00,9:00:00,17:00:00,Present,02/07/2023,True,False,True,False,0.7584703918598955,11.674648503352534,3,6,185,12,0.6044016633422973
Tonya Werner,7022,Data,24,Japan,8:41:00,16:17:00,9:00:00,17:00:00,Present,03/07/2023,True,False,True,False,0.8154240683767816,8.044788983438579,3,24,174,17,0.6010916693854379
Tonya Werner,7022,Data,24,Japan,8:41:00,16:17:00,9:00:00,17:00:00,Present,04/07/2023,True,False,True,False,0.8967103667027747,11.614866130497472,6,32,19,14,0.6494219852730371
Tonya Werner,7022,Data,24,Japan,9:00:00,17:53:00,9:00:00,17:00:00,Present,05/07/2023,False,False,False,True,0.7281716775057837,9.704279631481416,9,53,180,12,0.6611495362446348
Tonya Werner,7022,Data,24,Japan,9:00:00,17:53:00,9:00:00,17:00:00,Present,06/07/2023,True,False,True,False,0.8039701468999918,9.458994591507858,0,9,169,15,0.7140778296758076
Tonya Werner,7022,Data,24,Japan,9:58:00,16:10:00,9:00:00,17:00:00,Present,07/07/2023,False,True,True,False,0.8090386287036005,10.367802763919626,0,27,183,29,0.6061207696074628
Tonya Werner,7022,Data,24,Japan,9:56:00,16:20:00,9:00:00,17:00:00,Present,08/07/2023,False,True,True,False,0.7882536235554684,9.493486831470749,0,37,11,21,0.708496755135162
Tonya Werner,7022,Data,24,Japan,9:56:00,16:20:00,9:00:00,17:00:00,Present,09/07/2023,True,False,True,False,0.8147351602630891,10.092149629138927,4,39,179,5,0.6458983540782862
Tonya Werner,7022,Data,24,Japan,8:46:00,17:53:00,9:00:00,17:00:00,Present,10/07/2023,True,False,False,True,0.7923696551852153,11.742937028935982,9,22,130,1,0.7149616048440544
Tonya Werner,7022,Data,24,Japan,8:40:00,16:37:00,9:00:00,17:00:00,Present,11/07/2023,True,False,True,False,0.8643886050207226,11.45727121361536,0,43,97,16,0.6519533239888061
Tonya Werner,7022,Data,24,Japan,9:09:00,17:57:00,9:00:00,17:00:00,Present,12/07/2023,False,True,False,True,0.7413192055709426,10.761677240751041,0,21,83,25,0.6263365300745571
Tonya Werner,7022,Data,24,Japan,8:24:00,17:27:00,9:00:00,17:00:00,Present,13/07/2023,True,False,False,True,0.8455256615507319,8.401922175174727,5,30,185,27,0.6713174977317425
Tonya Werner,7022,Data,24,Japan,8:08:00,17:59:00,9:00:00,17:00:00,Present,14/07/2023,True,False,False,True,0.8011819609338249,8.284956709201966,8,39,102,15,0.7810156863913911
Tonya Werner,7022,Data,24,Japan,9:49:00,16:07:00,9:00:00,17:00:00,Present,15/07/2023,False,True,True,False,0.7018081140611546,9.689086063437182,5,52,194,4,0.7459336307458383
Tonya Werner,7022,Data,24,Japan,9:49:00,16:07:00,9:00:00,17:00:00,Present,16/07/2023,True,False,True,False,0.850606429441148,11.519476457006178,2,40,102,26,0.7973794393921873
Tonya Werner,7022,Data,24,Japan,9:49:00,16:07:00,9:00:00,17:00:00,Present,17/07/2023,True,False,True,False,0.7321511795464287,9.579988119157392,5,10,196,15,0.7006269404402977
Tonya Werner,7022,Data,24,Japan,8:14:00,16:00:00,9:00:00,17:00:00,Present,18/07/2023,True,False,True,False,0.8392685716221132,9.437309674970164,5,52,61,21,0.6458575561584763
Tonya Werner,7022,Data,24,Japan,8:14:00,16:00:00,9:00:00,17:00:00,Present,19/07/2023,True,False,True,False,0.841856307625578,11.296156117418787,0,8,126,12,0.6847003259465805
Tonya Werner,7022,Data,24,Japan,8:14:00,16:00:00,9:00:00,17:00:00,Present,20/07/2023,True,False,True,False,0.7309768870421564,11.943781234700904,1,30,47,13,0.7854751336689774
Tonya Werner,7022,Data,24,Japan,8:24:00,17:52:00,9:00:00,17:00:00,Present,21/07/2023,True,False,False,True,0.8868174232794498,10.906691710323058,4,20,154,20,0.7913456707937877
Tonya Werner,7022,Data,24,Japan,8:24:00,17:52:00,9:00:00,17:00:00,Present,22/07/2023,True,False,True,False,0.7820465693581858,10.377664331069532,9,15,123,24,0.62459791646891
Tonya Werner,7022,Data,24,Japan,8:24:00,17:52:00,9:00:00,17:00:00,Present,23/07/2023,True,False,True,False,0.8001440918552157,11.71421214954593,2,37,29,15,0.703646910361518
Tonya Werner,7022,Data,24,Japan,8:49:00,17:42:00,9:00:00,17:00:00,Present,24/07/2023,True,False,False,True,0.8586254615168136,10.357019515539294,5,43,196,17,0.6250188960561782
Tonya Werner,7022,Data,24,Japan,8:39:00,16:24:00,9:00:00,17:00:00,Present,25/07/2023,True,False,True,False,0.7776595471148535,11.778254790781617,6,33,139,28,0.7851737938083132
Tonya Werner,7022,Data,24,Japan,8:39:00,16:24:00,9:00:00,17:00:00,Present,26/07/2023,True,False,True,False,0.7171796144727686,11.118706339792325,2,27,47,27,0.6432297453312608
Tonya Werner,7022,Data,24,Japan,8:39:00,16:24:00,9:00:00,17:00:00,Present,27/07/2023,True,False,True,False,0.7829257802267184,10.147805410325688,1,56,21,28,0.7499558061086151
Tonya Werner,7022,Data,24,Japan,8:13:00,16:51:00,9:00:00,17:00:00,Present,28/07/2023,True,False,True,False,0.7129191504383705,11.203137156923106,0,25,117,9,0.67705326608971
Tonya Werner,7022,Data,24,Japan,8:13:00,16:51:00,9:00:00,17:00:00,Present,29/07/2023,True,False,True,False,0.88276999714099,10.750289859696139,5,26,49,26,0.77314847628399
Tonya Werner,7022,Data,24,Japan,8:13:00,16:51:00,9:00:00,17:00:00,Present,30/07/2023,True,False,True,False,0.7219842704878529,9.996290017664773,5,15,133,8,0.754832013872293
Tonya Werner,7022,Data,24,Japan,8:13:00,16:51:00,9:00:00,17:00:00,Present,31/07/2023,True,False,True,False,0.8274759881733017,11.071751931487148,5,16,106,18,0.6606405837513448
Tonya Werner,7022,Data,24,Japan,8:44:00,17:06:00,9:00:00,17:00:00,Present,01/08/2023,True,False,False,True,0.8188226570437837,8.211098928018792,5,13,6,6,0.6564987627965896
Tonya Werner,7022,Data,24,Japan,8:44:00,17:06:00,9:00:00,17:00:00,Present,02/08/2023,True,False,True,False,0.8703710710144364,9.804062322684086,4,33,190,21,0.7417287936236917
Tonya Werner,7022,Data,24,Japan,8:22:00,17:10:00,9:00:00,17:00:00,Present,03/08/2023,True,False,False,True,0.7166859173333384,10.018329002551495,2,44,162,29,0.6739779400737244
Tonya Werner,7022,Data,24,Japan,8:22:00,17:10:00,9:00:00,17:00:00,Present,04/08/2023,True,False,True,False,0.7959539309586775,10.831796856080695,2,30,162,6,0.6444743886774279
Tonya Werner,7022,Data,24,Japan,9:28:00,17:22:00,9:00:00,17:00:00,Present,05/08/2023,False,True,False,True,0.8191133817903534,10.815042222852481,4,7,100,23,0.7142291862809842
Tonya Werner,7022,Data,24,Japan,9:51:00,17:07:00,9:00:00,17:00:00,Present,06/08/2023,False,True,False,True,0.899437818894663,9.60516381092966,7,5,39,19,0.7518137954889232
Tonya Werner,7022,Data,24,Japan,9:51:00,17:07:00,9:00:00,17:00:00,Present,07/08/2023,True,False,True,False,0.8008665437182707,9.326791874470933,9,21,152,6,0.7091230275016871
Tonya Werner,7022,Data,24,Japan,9:27:00,16:28:00,9:00:00,17:00:00,Present,08/08/2023,False,True,True,False,0.7865567597421422,8.340209751511567,7,9,89,29,0.7351396295714735
Tonya Werner,7022,Data,24,Japan,9:27:00,16:28:00,9:00:00,17:00:00,Present,09/08/2023,True,False,True,False,0.8626721131596896,11.776518889598753,7,58,199,23,0.710581107514478
Tonya Werner,7022,Data,24,Japan,9:42:00,16:38:00,9:00:00,17:00:00,Present,10/08/2023,False,True,True,False,0.7266371782258102,9.397798967129184,7,8,5,13,0.663540078032777
Tonya Werner,7022,Data,24,Japan,9:42:00,16:38:00,9:00:00,17:00:00,Present,11/08/2023,True,False,True,False,0.8575342887126595,8.674123328133518,0,13,91,13,0.7749295689361643
Tonya Werner,7022,Data,24,Japan,8:43:00,17:27:00,9:00:00,17:00:00,Present,12/08/2023,True,False,False,True,0.8774081464832584,8.848104112258,2,41,42,9,0.6395086352291498
Tonya Werner,7022,Data,24,Japan,8:43:00,17:27:00,9:00:00,17:00:00,Present,13/08/2023,True,False,True,False,0.8106785411365449,11.850133175727478,1,23,36,8,0.6016672380538581
Tonya Werner,7022,Data,24,Japan,8:10:00,17:35:00,9:00:00,17:00:00,Present,14/08/2023,True,False,False,True,0.8703507775233204,8.925227557531716,8,30,71,22,0.7165097044550973
Tonya Werner,7022,Data,24,Japan,8:10:00,17:35:00,9:00:00,17:00:00,Present,15/08/2023,True,False,True,False,0.8086981667232644,8.021903478261759,0,45,83,25,0.6455682320371555
Bryan Gonzales,6382,Data,60,Japan,,,9:00:00,17:00:00,Absent,01/01/2023,,,,,0.7972282315011747,11.388127014508987,0,11,41,18,0.6211011093954653
Bryan Gonzales,6382,Data,60,Japan,9:56:00,17:16:00,9:00:00,17:00:00,Present,02/01/2023,False,True,False,True,0.8476763780115637,8.284362824807527,9,22,94,2,0.7583842235189502
Bryan Gonzales,6382,Data,60,Japan,9:03:00,17:52:00,9:00:00,17:00:00,Present,03/01/2023,False,True,False,True,0.8871216988342215,9.216820420272153,5,59,81,4,0.7359534681912718
Bryan Gonzales,6382,Data,60,Japan,,,9:00:00,17:00:00,Absent,04/01/2023,,,,,0.8499208166801178,10.854806243432474,4,21,54,9,0.6283769709527905
Bryan Gonzales,6382,Data,60,Japan,,,9:00:00,17:00:00,Absent,05/01/2023,,,,,0.8682193673972444,11.655537505437401,7,25,27,6,0.7082366672864322
Bryan Gonzales,6382,Data,60,Japan,,,9:00:00,17:00:00,Absent,06/01/2023,,,,,0.8589328443671108,11.323595232537162,7,39,69,4,0.7408762882513737
Bryan Gonzales,6382,Data,60,Japan,,,9:00:00,17:00:00,Present,07/01/2023,False,False,False,False,0.7755615177458097,9.043705413535665,0,25,21,23,0.600586050060395
Bryan Gonzales,6382,Data,60,Japan,8:36:00,17:00:00,9:00:00,17:00:00,Present,08/01/2023,True,False,False,False,0.7630968570562723,9.162861678118766,5,2,30,12,0.7803046215654116
Bryan Gonzales,6382,Data,60,Japan,8:40:00,16:44:00,9:00:00,17:00:00,Present,09/01/2023,True,False,True,False,0.7296558797713617,10.348038697224549,7,31,173,9,0.7693928577446885
Bryan Gonzales,6382,Data,60,Japan,8:40:00,16:44:00,9:00:00,17:00:00,Present,10/01/2023,True,False,True,False,0.7069075400200645,10.07102429917728,2,15,49,24,0.6869382564718973
Bryan Gonzales,6382,Data,60,Japan,8:15:00,16:49:00,9:00:00,17:00:00,Present,11/01/2023,True,False,True,False,0.7207095132491504,8.259366415906825,2,32,166,12,0.779433312113248
Bryan Gonzales,6382,Data,60,Japan,8:45:00,16:55:00,9:00:00,17:00:00,Present,12/01/2023,True,False,True,False,0.8485271245805354,11.790267296085576,2,10,107,29,0.738626028807552
Bryan Gonzales,6382,Data,60,Japan,8:45:00,16:55:00,9:00:00,17:00:00,Present,13/01/2023,True,False,True,False,0.8458639670652572,11.73079364564418,7,44,104,22,0.6925964903403523
Bryan Gonzales,6382,Data,60,Japan,8:45:00,16:55:00,9:00:00,17:00:00,Present,14/01/2023,True,False,True,False,0.8606713942681491,8.126525118832376,5,36,75,25,0.7959359074982081
Bryan Gonzales,6382,Data,60,Japan,8:45:00,16:55:00,9:00:00,17:00:00,Present,15/01/2023,True,False,True,False,0.8595441100736585,10.246451417773592,3,39,172,4,0.77855525991895
Bryan Gonzales,6382,Data,60,Japan,8:09:00,16:26:00,9:00:00,17:00:00,Present,16/01/2023,True,False,True,False,0.8365904513996654,11.106220750958888,2,6,82,9,0.7710011937559136
Bryan Gonzales,6382,Data,60,Japan,9:17:00,17:03:00,9:00:00,17:00:00,Present,17/01/2023,False,True,False,True,0.7958901546048222,8.961608701625844,7,42,77,23,0.7962618430300359
Bryan Gonzales,6382,Data,60,Japan,9:17:00,17:03:00,9:00:00,17:00:00,Present,18/01/2023,True,False,True,False,0.7417247658978059,9.139236032808437,6,33,55,4,0.6746664755551636
Bryan Gonzales,6382,Data,60,Japan,9:55:00,16:15:00,9:00:00,17:00:00,Present,19/01/2023,False,True,True,False,0.7971704955542764,10.803332198541877,6,58,174,15,0.7444243407619138
Bryan Gonzales,6382,Data,60,Japan,9:31:00,16:33:00,9:00:00,17:00:00,Present,20/01/2023,False,True,True,False,0.8520702122244468,11.871497407349585,8,44,165,21,0.6084086764340971
Bryan Gonzales,6382,Data,60,Japan,9:52:00,17:18:00,9:00:00,17:00:00,Present,21/01/2023,False,True,False,True,0.8693067592468056,11.916063079413263,9,18,165,25,0.7203429858685303
Bryan Gonzales,6382,Data,60,Japan,9:52:00,17:18:00,9:00:00,17:00:00,Present,22/01/2023,True,False,True,False,0.778883890295427,11.612599428273386,6,27,31,20,0.6787127232930599
Bryan Gonzales,6382,Data,60,Japan,9:52:00,17:18:00,9:00:00,17:00:00,Present,23/01/2023,True,False,True,False,0.7417111383704463,10.009921767799087,3,14,86,26,0.6218735754587901
Bryan Gonzales,6382,Data,60,Japan,9:52:00,17:18:00,9:00:00,17:00:00,Present,24/01/2023,True,False,True,False,0.872302465952984,9.936162027049606,0,41,124,24,0.7336567030235916
Bryan Gonzales,6382,Data,60,Japan,9:52:00,17:18:00,9:00:00,17:00:00,Present,25/01/2023,True,False,True,False,0.7398317892609771,10.914460978702522,5,2,166,9,0.6199533881918914
Bryan Gonzales,6382,Data,60,Japan,9:40:00,16:40:00,9:00:00,17:00:00,Present,26/01/2023,False,True,True,False,0.7302405583931908,10.48460849730694,3,47,8,14,0.6067107311658756
Bryan Gonzales,6382,Data,60,Japan,9:40:00,16:40:00,9:00:00,17:00:00,Present,27/01/2023,True,False,True,False,0.825845450673161,8.118379132349112,3,52,140,19,0.7360240663774071
Bryan Gonzales,6382,Data,60,Japan,9:40:00,16:40:00,9:00:00,17:00:00,Present,28/01/2023,True,False,True,False,0.8243354797395729,8.278226831794074,4,34,173,23,0.7936873516691424
Bryan Gonzales,6382,Data,60,Japan,9:33:00,16:20:00,9:00:00,17:00:00,Present,29/01/2023,False,True,True,False,0.8458224674928381,9.350883432459003,4,35,171,10,0.7866541657509651
Bryan Gonzales,6382,Data,60,Japan,8:11:00,17:37:00,9:00:00,17:00:00,Present,30/01/2023,True,False,False,True,0.8256555293222525,10.153535153560277,4,3,64,23,0.7021087774198431
Bryan Gonzales,6382,Data,60,Japan,8:11:00,17:37:00,9:00:00,17:00:00,Present,31/01/2023,True,False,True,False,0.7298714060387955,9.142653575235624,7,37,80,21,0.6287853801449939
Bryan Gonzales,6382,Data,60,Japan,8:11:00,17:37:00,9:00:00,17:00:00,Present,01/02/2023,True,False,True,False,0.8882440617181273,9.532326287137375,8,22,120,7,0.7022019867778568
Bryan Gonzales,6382,Data,60,Japan,9:58:00,16:41:00,9:00:00,17:00:00,Present,02/02/2023,False,True,True,False,0.8842562265652644,10.785087969231828,6,56,27,3,0.6148006309019166
Bryan Gonzales,6382,Data,60,Japan,9:58:00,16:41:00,9:00:00,17:00:00,Present,03/02/2023,True,False,True,False,0.8726195402618251,8.177147286466925,9,23,93,21,0.7691498742339328
Bryan Gonzales,6382,Data,60,Japan,9:58:00,16:41:00,9:00:00,17:00:00,Present,04/02/2023,True,False,True,False,0.729969861101196,9.875856815091394,8,50,194,7,0.7426459575230916
Bryan Gonzales,6382,Data,60,Japan,9:58:00,16:41:00,9:00:00,17:00:00,Present,05/02/2023,True,False,True,False,0.7518295609093216,10.464077708659852,9,48,186,5,0.7540889887323857
Bryan Gonzales,6382,Data,60,Japan,9:58:00,16:41:00,9:00:00,17:00:00,Present,06/02/2023,True,False,True,False,0.850044078275035,8.58040311017711,4,33,41,25,0.6678870182623571
Bryan Gonzales,6382,Data,60,Japan,8:05:00,16:31:00,9:00:00,17:00:00,Present,07/02/2023,True,False,True,False,0.7705685744328186,9.364747397511234,8,44,198,15,0.6399284013729339
Bryan Gonzales,6382,Data,60,Japan,8:10:00,17:00:00,9:00:00,17:00:00,Present,08/02/2023,True,False,False,False,0.7884891327289787,9.081105586349999,1,57,161,7,0.6653578387421042
Bryan Gonzales,6382,Data,60,Japan,9:56:00,16:46:00,9:00:00,17:00:00,Present,09/02/2023,False,True,True,False,0.869325960470968,11.335130263903157,1,38,122,19,0.6906314119034251
Bryan Gonzales,6382,Data,60,Japan,9:30:00,17:52:00,9:00:00,17:00:00,Present,10/02/2023,False,True,False,True,0.8916358684142028,8.184052039394219,9,32,138,13,0.7774135845596737
Bryan Gonzales,6382,Data,60,Japan,9:30:00,17:52:00,9:00:00,17:00:00,Present,11/02/2023,True,False,True,False,0.8598823646642149,11.357466277422063,5,4,95,18,0.7782759447604652
Bryan Gonzales,6382,Data,60,Japan,9:30:00,17:52:00,9:00:00,17:00:00,Present,12/02/2023,True,False,True,False,0.7239894607470199,11.324016706927491,1,33,100,6,0.7371365639141236
Bryan Gonzales,6382,Data,60,Japan,9:30:00,17:52:00,9:00:00,17:00:00,Present,13/02/2023,True,False,True,False,0.8205234656231633,8.044144813736139,4,45,155,20,0.6428394045251902
Bryan Gonzales,6382,Data,60,Japan,9:30:00,17:52:00,9:00:00,17:00:00,Present,14/02/2023,True,False,True,False,0.8801924161420454,9.550105353533883,2,21,62,11,0.72185795318184
Bryan Gonzales,6382,Data,60,Japan,9:04:00,16:26:00,9:00:00,17:00:00,Present,15/02/2023,False,True,True,False,0.8507799876259822,10.062948577046765,1,45,9,11,0.6194183977002576
Bryan Gonzales,6382,Data,60,Japan,9:54:00,16:38:00,9:00:00,17:00:00,Present,16/02/2023,False,True,True,False,0.8750747215343397,11.08290277296027,5,18,180,9,0.6055432891141066
Bryan Gonzales,6382,Data,60,Japan,9:54:00,16:38:00,9:00:00,17:00:00,Present,17/02/2023,True,False,True,False,0.8679798058571292,9.123955744851079,6,49,187,20,0.7443999307496986
Bryan Gonzales,6382,Data,60,Japan,9:54:00,16:38:00,9:00:00,17:00:00,Present,18/02/2023,True,False,True,False,0.8442581627495598,8.53831258918298,0,58,35,25,0.799070566247081
Bryan Gonzales,6382,Data,60,Japan,8:51:00,17:22:00,9:00:00,17:00:00,Present,19/02/2023,True,False,False,True,0.7374089073827861,11.328946842824926,3,31,125,17,0.7205373364501224
Bryan Gonzales,6382,Data,60,Japan,8:51:00,17:22:00,9:00:00,17:00:00,Present,20/02/2023,True,False,True,False,0.7777909947543906,10.089398048110764,8,4,192,18,0.6914282205705028
Bryan Gonzales,6382,Data,60,Japan,8:51:00,17:22:00,9:00:00,17:00:00,Present,21/02/2023,True,False,True,False,0.8223166521129974,9.525975537105046,5,4,54,27,0.7002862274796033
Bryan Gonzales,6382,Data,60,Japan,8:51:00,17:22:00,9:00:00,17:00:00,Present,22/02/2023,True,False,True,False,0.8347878035214757,10.962871091388099,8,22,44,11,0.6698301232201063
Bryan Gonzales,6382,Data,60,Japan,8:51:00,17:22:00,9:00:00,17:00:00,Present,23/02/2023,True,False,True,False,0.8545006166307794,9.119295107185737,3,10,119,4,0.6237544447517238
Bryan Gonzales,6382,Data,60,Japan,9:34:00,17:10:00,9:00:00,17:00:00,Present,24/02/2023,False,True,False,True,0.7445712134535037,9.93270866093983,4,28,176,19,0.6084590932361136
Bryan Gonzales,6382,Data,60,Japan,9:37:00,16:16:00,9:00:00,17:00:00,Present,25/02/2023,False,True,True,False,0.7515054025765109,8.630813171025373,9,58,141,7,0.7001878609730591
Bryan Gonzales,6382,Data,60,Japan,9:37:00,16:16:00,9:00:00,17:00:00,Present,26/02/2023,True,False,True,False,0.8696094917727172,11.018954926971473,3,39,100,8,0.705423081344474
Bryan Gonzales,6382,Data,60,Japan,8:29:00,17:16:00,9:00:00,17:00:00,Present,27/02/2023,True,False,False,True,0.7807003839321421,8.048616772006152,6,4,1,22,0.7473550765051951
Bryan Gonzales,6382,Data,60,Japan,8:16:00,16:15:00,9:00:00,17:00:00,Present,28/02/2023,True,False,True,False,0.8355715160795991,9.809737437130385,0,54,122,1,0.6386922733203552
Bryan Gonzales,6382,Data,60,Japan,9:18:00,17:34:00,9:00:00,17:00:00,Present,01/03/2023,False,True,False,True,0.8330366805540768,11.915067690424536,7,0,125,12,0.7503648089413485
Bryan Gonzales,6382,Data,60,Japan,8:33:00,16:25:00,9:00:00,17:00:00,Present,02/03/2023,True,False,True,False,0.8692511400558995,8.356873039118458,9,20,86,7,0.713979346138987
Bryan Gonzales,6382,Data,60,Japan,9:37:00,17:18:00,9:00:00,17:00:00,Present,03/03/2023,False,True,False,True,0.7478394493716957,8.726941740270885,5,15,124,11,0.7482176701881389
Bryan Gonzales,6382,Data,60,Japan,9:56:00,16:48:00,9:00:00,17:00:00,Present,04/03/2023,False,True,True,False,0.8098284684142659,8.43537750937402,9,23,65,1,0.7658833420790152
Bryan Gonzales,6382,Data,60,Japan,9:08:00,16:09:00,9:00:00,17:00:00,Present,05/03/2023,False,True,True,False,0.8514309557421502,8.551036082308142,7,51,22,8,0.6001478827009546
Bryan Gonzales,6382,Data,60,Japan,9:08:00,16:09:00,9:00:00,17:00:00,Present,06/03/2023,True,False,True,False,0.7633030009071483,8.845291557866329,7,58,165,13,0.7385438901385121
Bryan Gonzales,6382,Data,60,Japan,8:15:00,16:38:00,9:00:00,17:00:00,Present,07/03/2023,True,False,True,False,0.8986524309316966,8.952400728353116,3,8,128,20,0.7836038817456054
Bryan Gonzales,6382,Data,60,Japan,9:21:00,17:51:00,9:00:00,17:00:00,Present,08/03/2023,False,True,False,True,0.7189135160133877,10.03525690265238,0,25,116,9,0.6276278993074567
Bryan Gonzales,6382,Data,60,Japan,8:29:00,17:00:00,9:00:00,17:00:00,Present,09/03/2023,True,False,False,False,0.7402200251961011,10.423615059575033,1,49,89,22,0.6994696189710308
Bryan Gonzales,6382,Data,60,Japan,8:29:00,17:00:00,9:00:00,17:00:00,Present,10/03/2023,True,False,True,False,0.7358292169506435,10.11970539676096,3,28,42,1,0.7210053697489672
Bryan Gonzales,6382,Data,60,Japan,8:29:00,17:00:00,9:00:00,17:00:00,Present,11/03/2023,True,False,True,False,0.8176740891660921,8.50926466384822,3,4,57,15,0.6048652192435233
Bryan Gonzales,6382,Data,60,Japan,9:31:00,16:42:00,9:00:00,17:00:00,Present,12/03/2023,False,True,True,False,0.8107316146858232,9.1476344690333,2,56,199,16,0.6188249254156948
Bryan Gonzales,6382,Data,60,Japan,9:31:00,16:42:00,9:00:00,17:00:00,Present,13/03/2023,True,False,True,False,0.8877359808315447,11.447484081824372,6,15,6,5,0.6538277584474437
Bryan Gonzales,6382,Data,60,Japan,9:31:00,16:42:00,9:00:00,17:00:00,Present,14/03/2023,True,False,True,False,0.7808524961330259,11.199597966023866,3,36,81,22,0.7951171059659363
Bryan Gonzales,6382,Data,60,Japan,9:31:00,16:42:00,9:00:00,17:00:00,Present,15/03/2023,True,False,True,False,0.7171871528018766,9.888362904961088,3,48,90,10,0.659246660299245
Bryan Gonzales,6382,Data,60,Japan,9:31:00,16:42:00,9:00:00,17:00:00,Present,16/03/2023,True,False,True,False,0.8357869292820416,8.735937936920497,9,19,194,8,0.6845168562233057
Bryan Gonzales,6382,Data,60,Japan,9:31:00,16:42:00,9:00:00,17:00:00,Present,17/03/2023,True,False,True,False,0.7533906432460358,11.11100201158979,3,42,197,7,0.7852331414525253
Bryan Gonzales,6382,Data,60,Japan,9:13:00,17:13:00,9:00:00,17:00:00,Present,18/03/2023,False,True,False,True,0.822186647543144,8.140808593524618,5,37,147,10,0.6163549439248744
Bryan Gonzales,6382,Data,60,Japan,9:14:00,17:22:00,9:00:00,17:00:00,Present,19/03/2023,False,True,False,True,0.8103168854369045,11.00169963065981,6,7,8,28,0.7693983303808556
