Name,ID,Department,Age,Check-In Time,Check-Out Time,Schedule Starting Hour,Schedule Ending Hour,Status,Date,Early Check-In,Late Check-In,Early Check-Out,Late Check-Out
Nathan Daniel,2182,Data,37,8:25:00,16:00:00,9:00:00,17:00:00,Present,16/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:54:00,17:15:00,9:00:00,17:00:00,Present,17/05/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:54:00,17:15:00,9:00:00,17:00:00,Present,18/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:13:00,17:36:00,9:00:00,17:00:00,Present,19/05/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:13:00,17:36:00,9:00:00,17:00:00,Present,20/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:13:00,17:36:00,9:00:00,17:00:00,Present,21/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:13:00,17:36:00,9:00:00,17:00:00,Present,22/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:49:00,16:53:00,9:00:00,17:00:00,Present,23/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:39:00,16:07:00,9:00:00,17:00:00,Present,24/05/2023,FALSE,TRUE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:00:00,17:51:00,9:00:00,17:00:00,Present,25/05/2023,FALSE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:00:00,17:51:00,9:00:00,17:00:00,Present,26/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:00:00,17:51:00,9:00:00,17:00:00,Present,27/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:00:00,17:51:00,9:00:00,17:00:00,Present,28/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:32:00,17:14:00,9:00:00,17:00:00,Present,29/05/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:32:00,17:14:00,9:00:00,17:00:00,Present,30/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:32:00,17:14:00,9:00:00,17:00:00,Present,31/05/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:32:00,17:14:00,9:00:00,17:00:00,Present,01/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:40:00,17:20:00,9:00:00,17:00:00,Present,02/06/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:40:00,17:20:00,9:00:00,17:00:00,Present,03/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:17:00,17:40:00,9:00:00,17:00:00,Present,04/06/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:04:00,17:45:00,9:00:00,17:00:00,Present,05/06/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:04:00,17:45:00,9:00:00,17:00:00,Present,06/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:04:00,17:45:00,9:00:00,17:00:00,Present,07/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:04:00,17:45:00,9:00:00,17:00:00,Present,08/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:04:00,17:45:00,9:00:00,17:00:00,Present,09/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:50:00,17:24:00,9:00:00,17:00:00,Present,10/06/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:50:00,17:24:00,9:00:00,17:00:00,Present,11/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:43:00,17:01:00,9:00:00,17:00:00,Present,12/06/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:26:00,17:24:00,9:00:00,17:00:00,Present,13/06/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:35:00,17:44:00,9:00:00,17:00:00,Present,14/06/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:35:00,17:44:00,9:00:00,17:00:00,Present,15/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:35:00,17:44:00,9:00:00,17:00:00,Present,16/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:40:00,16:08:00,9:00:00,17:00:00,Present,17/06/2023,FALSE,TRUE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:18:00,17:03:00,9:00:00,17:00:00,Present,18/06/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:18:00,17:03:00,9:00:00,17:00:00,Present,19/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:56:00,16:19:00,9:00:00,17:00:00,Present,20/06/2023,FALSE,TRUE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:56:00,16:19:00,9:00:00,17:00:00,Present,21/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:56:00,16:19:00,9:00:00,17:00:00,Present,22/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:35:00,17:35:00,9:00:00,17:00:00,Present,23/06/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:58:00,16:35:00,9:00:00,17:00:00,Present,24/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:58:00,16:35:00,9:00:00,17:00:00,Present,25/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:58:00,16:35:00,9:00:00,17:00:00,Present,26/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:20:00,16:52:00,9:00:00,17:00:00,Present,27/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:26:00,17:06:00,9:00:00,17:00:00,Present,28/06/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:26:00,17:06:00,9:00:00,17:00:00,Present,29/06/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:14:00,17:58:00,9:00:00,17:00:00,Present,30/06/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:24:00,17:07:00,9:00:00,17:00:00,Present,01/07/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:24:00,17:07:00,9:00:00,17:00:00,Present,02/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:08:00,17:07:00,9:00:00,17:00:00,Present,03/07/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:08:00,17:07:00,9:00:00,17:00:00,Present,04/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:08:00,17:07:00,9:00:00,17:00:00,Present,05/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:08:00,17:07:00,9:00:00,17:00:00,Present,06/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:20:00,17:35:00,9:00:00,17:00:00,Present,07/07/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:58:00,16:45:00,9:00:00,17:00:00,Present,08/07/2023,FALSE,TRUE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:15:00,16:39:00,9:00:00,17:00:00,Present,09/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:15:00,16:39:00,9:00:00,17:00:00,Present,10/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:15:00,16:39:00,9:00:00,17:00:00,Present,11/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:15:00,16:39:00,9:00:00,17:00:00,Present,12/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:15:00,16:39:00,9:00:00,17:00:00,Present,13/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:15:00,16:39:00,9:00:00,17:00:00,Present,14/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:04:00,16:05:00,9:00:00,17:00:00,Present,15/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:04:00,16:05:00,9:00:00,17:00:00,Present,16/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:04:00,16:05:00,9:00:00,17:00:00,Present,17/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:48:00,17:41:00,9:00:00,17:00:00,Present,18/07/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:23:00,17:13:00,9:00:00,17:00:00,Present,19/07/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:23:00,17:13:00,9:00:00,17:00:00,Present,20/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:20:00,17:29:00,9:00:00,17:00:00,Present,21/07/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:54:00,16:08:00,9:00:00,17:00:00,Present,22/07/2023,FALSE,TRUE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:21:00,16:24:00,9:00:00,17:00:00,Present,23/07/2023,FALSE,TRUE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:21:00,16:24:00,9:00:00,17:00:00,Present,24/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:21:00,16:24:00,9:00:00,17:00:00,Present,25/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:30:00,17:28:00,9:00:00,17:00:00,Present,26/07/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:30:00,17:28:00,9:00:00,17:00:00,Present,27/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:37:00,16:49:00,9:00:00,17:00:00,Present,28/07/2023,FALSE,TRUE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:37:00,16:49:00,9:00:00,17:00:00,Present,29/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:37:00,16:49:00,9:00:00,17:00:00,Present,30/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:37:00,16:49:00,9:00:00,17:00:00,Present,31/07/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:33:00,16:23:00,9:00:00,17:00:00,Present,01/08/2023,FALSE,TRUE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:50:00,16:55:00,9:00:00,17:00:00,Present,02/08/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:55:00,16:16:00,9:00:00,17:00:00,Present,03/08/2023,FALSE,TRUE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:55:00,16:16:00,9:00:00,17:00:00,Present,04/08/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:55:00,16:16:00,9:00:00,17:00:00,Present,05/08/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:19:00,17:28:00,9:00:00,17:00:00,Present,06/08/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:19:00,17:28:00,9:00:00,17:00:00,Present,07/08/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:04:00,17:53:00,9:00:00,17:00:00,Present,08/08/2023,FALSE,TRUE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:49:00,17:12:00,9:00:00,17:00:00,Present,09/08/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,8:49:00,17:12:00,9:00:00,17:00:00,Present,10/08/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:59:00,17:20:00,9:00:00,17:00:00,Present,11/08/2023,TRUE,FALSE,FALSE,TRUE
Nathan Daniel,2182,Data,37,9:11:00,16:39:00,9:00:00,17:00:00,Present,12/08/2023,FALSE,TRUE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:17:00,16:34:00,9:00:00,17:00:00,Present,13/08/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,8:17:00,16:34:00,9:00:00,17:00:00,Present,14/08/2023,TRUE,FALSE,TRUE,FALSE
Nathan Daniel,2182,Data,37,9:53:00,16:32:00,9:00:00,17:00:00,Present,15/08/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:35:00,16:42:00,9:00:00,17:00:00,Present,01/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,,,9:00:00,17:00:00,Absent,02/01/2023,,,,
Emily Armstrong MD,8356,Data,45,,,9:00:00,17:00:00,Absent,03/01/2023,,,,
Emily Armstrong MD,8356,Data,45,,,9:00:00,17:00:00,Absent,04/01/2023,,,,
Emily Armstrong MD,8356,Data,45,9:40:00,16:09:00,9:00:00,17:00:00,Present,05/01/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,,,9:00:00,17:00:00,Absent,06/01/2023,,,,
Emily Armstrong MD,8356,Data,45,8:43:00,16:22:00,9:00:00,17:00:00,Present,07/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:02:00,16:37:00,9:00:00,17:00:00,Present,08/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,,,9:00:00,17:00:00,Absent,09/01/2023,,,,
Emily Armstrong MD,8356,Data,45,,,9:00:00,17:00:00,Present,10/01/2023,FALSE,FALSE,FALSE,FALSE
Emily Armstrong MD,8356,Data,45,8:38:00,17:13:00,9:00:00,17:00:00,Present,11/01/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,8:07:00,17:39:00,9:00:00,17:00:00,Present,12/01/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,8:07:00,17:39:00,9:00:00,17:00:00,Present,13/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:06:00,16:50:00,9:00:00,17:00:00,Present,14/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:17:00,17:13:00,9:00:00,17:00:00,Present,15/01/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:17:00,17:13:00,9:00:00,17:00:00,Present,16/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:28:00,16:13:00,9:00:00,17:00:00,Present,17/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:28:00,16:13:00,9:00:00,17:00:00,Present,18/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:03:00,17:23:00,9:00:00,17:00:00,Present,19/01/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:03:00,17:23:00,9:00:00,17:00:00,Present,20/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:03:00,17:23:00,9:00:00,17:00:00,Present,21/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:03:00,17:23:00,9:00:00,17:00:00,Present,22/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:03:00,17:23:00,9:00:00,17:00:00,Present,23/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:35:00,16:35:00,9:00:00,17:00:00,Present,24/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:50:00,16:08:00,9:00:00,17:00:00,Present,25/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:07:00,16:31:00,9:00:00,17:00:00,Present,26/01/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:57:00,16:57:00,9:00:00,17:00:00,Present,27/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:57:00,16:57:00,9:00:00,17:00:00,Present,28/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:57:00,16:57:00,9:00:00,17:00:00,Present,29/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:57:00,16:57:00,9:00:00,17:00:00,Present,30/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:54:00,16:47:00,9:00:00,17:00:00,Present,31/01/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:54:00,16:47:00,9:00:00,17:00:00,Present,01/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:38:00,17:52:00,9:00:00,17:00:00,Present,02/02/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:10:00,17:01:00,9:00:00,17:00:00,Present,03/02/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,8:42:00,17:23:00,9:00:00,17:00:00,Present,04/02/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,8:42:00,17:23:00,9:00:00,17:00:00,Present,05/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:42:00,17:23:00,9:00:00,17:00:00,Present,06/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:48:00,16:57:00,9:00:00,17:00:00,Present,07/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:23:00,17:01:00,9:00:00,17:00:00,Present,08/02/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,8:23:00,17:01:00,9:00:00,17:00:00,Present,09/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:43:00,16:48:00,9:00:00,17:00:00,Present,10/02/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:43:00,16:48:00,9:00:00,17:00:00,Present,11/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:43:00,16:48:00,9:00:00,17:00:00,Present,12/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:12:00,16:08:00,9:00:00,17:00:00,Present,13/02/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:02:00,17:16:00,9:00:00,17:00:00,Present,14/02/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:02:00,17:16:00,9:00:00,17:00:00,Present,15/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:02:00,17:16:00,9:00:00,17:00:00,Present,16/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:34:00,17:09:00,9:00:00,17:00:00,Present,17/02/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:34:00,17:09:00,9:00:00,17:00:00,Present,18/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:30:00,16:36:00,9:00:00,17:00:00,Present,19/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:46:00,17:39:00,9:00:00,17:00:00,Present,20/02/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,8:46:00,17:39:00,9:00:00,17:00:00,Present,21/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:13:00,17:14:00,9:00:00,17:00:00,Present,22/02/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:51:00,17:36:00,9:00:00,17:00:00,Present,23/02/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:51:00,17:36:00,9:00:00,17:00:00,Present,24/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:35:00,17:32:00,9:00:00,17:00:00,Present,25/02/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,8:35:00,17:32:00,9:00:00,17:00:00,Present,26/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:35:00,17:32:00,9:00:00,17:00:00,Present,27/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:35:00,17:32:00,9:00:00,17:00:00,Present,28/02/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:48:00,17:58:00,9:00:00,17:00:00,Present,01/03/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,8:48:00,17:58:00,9:00:00,17:00:00,Present,02/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:34:00,16:39:00,9:00:00,17:00:00,Present,03/03/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:34:00,16:39:00,9:00:00,17:00:00,Present,04/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:11:00,17:44:00,9:00:00,17:00:00,Present,05/03/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:58:00,16:55:00,9:00:00,17:00:00,Present,06/03/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:58:00,16:55:00,9:00:00,17:00:00,Present,07/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:58:00,16:55:00,9:00:00,17:00:00,Present,08/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:51:00,17:17:00,9:00:00,17:00:00,Present,09/03/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:51:00,17:17:00,9:00:00,17:00:00,Present,10/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:51:00,17:17:00,9:00:00,17:00:00,Present,11/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:51:00,17:17:00,9:00:00,17:00:00,Present,12/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:20:00,17:21:00,9:00:00,17:00:00,Present,13/03/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:17:00,17:48:00,9:00:00,17:00:00,Present,14/03/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:17:00,17:48:00,9:00:00,17:00:00,Present,15/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:17:00,17:48:00,9:00:00,17:00:00,Present,16/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:17:00,17:48:00,9:00:00,17:00:00,Present,17/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:31:00,16:48:00,9:00:00,17:00:00,Present,18/03/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:31:00,16:48:00,9:00:00,17:00:00,Present,19/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:14:00,16:35:00,9:00:00,17:00:00,Present,20/03/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:10:00,17:05:00,9:00:00,17:00:00,Present,21/03/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:10:00,17:05:00,9:00:00,17:00:00,Present,22/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:49:00,16:36:00,9:00:00,17:00:00,Present,23/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:47:00,16:47:00,9:00:00,17:00:00,Present,24/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:47:00,16:47:00,9:00:00,17:00:00,Present,25/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:16:00,17:41:00,9:00:00,17:00:00,Present,26/03/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,8:11:00,16:31:00,9:00:00,17:00:00,Present,27/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:11:00,16:31:00,9:00:00,17:00:00,Present,28/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:11:00,16:31:00,9:00:00,17:00:00,Present,29/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:11:00,16:31:00,9:00:00,17:00:00,Present,30/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:11:00,16:31:00,9:00:00,17:00:00,Present,31/03/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:11:00,16:31:00,9:00:00,17:00:00,Present,01/04/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:11:00,16:31:00,9:00:00,17:00:00,Present,02/04/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:11:00,16:31:00,9:00:00,17:00:00,Present,03/04/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:09:00,17:30:00,9:00:00,17:00:00,Present,04/04/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:09:00,17:30:00,9:00:00,17:00:00,Present,05/04/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:47:00,17:05:00,9:00:00,17:00:00,Present,06/04/2023,FALSE,TRUE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,8:31:00,17:07:00,9:00:00,17:00:00,Present,07/04/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:24:00,16:28:00,9:00:00,17:00:00,Present,08/04/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:24:00,16:28:00,9:00:00,17:00:00,Present,09/04/2023,TRUE,FALSE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,9:25:00,16:03:00,9:00:00,17:00:00,Present,10/04/2023,FALSE,TRUE,TRUE,FALSE
Emily Armstrong MD,8356,Data,45,8:53:00,17:31:00,9:00:00,17:00:00,Present,11/04/2023,TRUE,FALSE,FALSE,TRUE
Emily Armstrong MD,8356,Data,45,9:45:00,17:14:00,9:00:00,17:00:00,Present,12/04/2023,FALSE,TRUE,FALSE,TRUE
